,Num_Cashiers,Num_Servers,Num_Ushers,Average_Wait_Minutes,Average_Wait_Seconds,Total_Wait_Time_Minutes
1464,9,11,7,7,3,7.05
1465,9,11,8,6,23,6.383333333333334
1466,9,11,9,8,50,8.833333333333334
1467,9,12,1,7,20,7.333333333333333
1468,9,12,2,7,5,7.083333333333333
1469,9,12,3,6,43,6.716666666666667
1470,9,12,4,5,23,5.383333333333334
1471,9,12,5,7,36,7.6
1472,9,12,6,7,40,7.666666666666667
1473,9,12,7,7,54,7.9
1474,9,12,8,8,17,8.283333333333333
1475,9,12,9,7,41,7.683333333333334
1476,9,13,1,5,58,5.966666666666667
1477,9,13,2,5,58,5.966666666666667
1478,9,13,3,7,57,7.95
1479,9,13,4,6,46,6.766666666666667
1480,9,13,5,8,39,8.65
1481,9,13,6,8,16,8.266666666666667
1482,9,13,7,8,4,8.066666666666666
1483,9,13,8,6,30,6.5
1484,9,13,9,8,26,8.433333333333334
1485,9,14,1,7,23,7.383333333333334
1486,9,14,2,6,38,6.633333333333333
1487,9,14,3,7,14,7.233333333333333
1488,9,14,4,6,50,6.833333333333333
1489,9,14,5,7,16,7.266666666666667
1490,9,14,6,7,54,7.9
1491,9,14,7,7,58,7.966666666666667
1492,9,14,8,8,29,8.483333333333333
1493,9,14,9,7,39,7.65
1494,9,15,1,8,0,8.0
1495,9,15,2,7,31,7.516666666666667
1496,9,15,3,6,24,6.4
1497,9,15,4,8,3,8.05
1498,9,15,5,8,20,8.333333333333334
1499,9,15,6,7,42,7.7
1500,9,15,7,6,30,6.5
1501,9,15,8,8,17,8.283333333333333
1502,9,15,9,7,18,7.3
1503,9,16,1,8,26,8.433333333333334
1504,9,16,2,7,38,7.633333333333333
1505,9,16,3,7,48,7.8
1506,9,16,4,9,56,9.933333333333334
1507,9,16,5,7,3,7.05
1508,9,16,6,7,44,7.733333333333333
1509,9,16,7,10,13,10.216666666666667
1510,9,16,8,8,4,8.066666666666666
1511,9,16,9,7,40,7.666666666666667
1512,9,17,1,6,23,6.383333333333334
1513,9,17,2,9,54,9.9
1514,9,17,3,7,53,7.883333333333333
1515,9,17,4,7,52,7.866666666666667
1516,9,17,5,6,48,6.8
1517,9,17,6,7,46,7.766666666666667
1518,9,17,7,8,48,8.8
1519,9,17,8,6,24,6.4
1520,9,17,9,7,31,7.516666666666667
1521,9,18,1,6,11,6.183333333333334
1522,9,18,2,7,22,7.366666666666666
1523,9,18,3,9,48,9.8
1524,9,18,4,8,49,8.816666666666666
1525,9,18,5,9,6,9.1
1526,9,18,6,7,11,7.183333333333334
1527,9,18,7,8,24,8.4
1528,9,18,8,7,37,7.616666666666667
1529,9,18,9,7,17,7.283333333333333
1530,9,19,1,8,59,8.983333333333333
1531,9,19,2,6,58,6.966666666666667
1532,9,19,3,6,45,6.75
1533,9,19,4,8,43,8.716666666666667
1534,9,19,5,8,0,8.0
1535,9,19,6,8,27,8.45
1536,9,19,7,7,24,7.4
1537,9,19,8,7,21,7.35
1538,9,19,9,6,30,6.5
1539,10,1,1,6,56,6.933333333333334
1540,10,1,2,7,16,7.266666666666667
1541,10,1,3,8,6,8.1
1542,10,1,4,7,5,7.083333333333333
1543,10,1,5,6,52,6.866666666666667
1544,10,1,6,7,8,7.133333333333334
1545,10,1,7,6,39,6.65
1546,10,1,8,6,35,6.583333333333333
1547,10,1,9,7,29,7.483333333333333
1548,10,2,1,9,35,9.583333333333334
1549,10,2,2,10,36,10.6
1550,10,2,3,8,28,8.466666666666667
1551,10,2,4,8,48,8.8
1552,10,2,5,10,6,10.1
1553,10,2,6,8,52,8.866666666666667
1554,10,2,7,9,56,9.933333333333334
1555,10,2,8,9,40,9.666666666666666
1556,10,2,9,10,34,10.566666666666666
1557,10,3,1,10,36,10.6
1558,10,3,2,10,4,10.066666666666666
1559,10,3,3,9,42,9.7
1560,10,3,4,11,8,11.133333333333333
1561,10,3,5,10,46,10.766666666666667
1562,10,3,6,10,33,10.55
1563,10,3,7,10,24,10.4
1564,10,3,8,11,5,11.083333333333334
1565,10,3,9,10,52,10.866666666666667
1566,10,4,1,10,45,10.75
1567,10,4,2,10,34,10.566666666666666
1568,10,4,3,11,25,11.416666666666666
1569,10,4,4,7,54,7.9
1570,10,4,5,11,7,11.116666666666667
1571,10,4,6,8,39,8.65
1572,10,4,7,10,22,10.366666666666667
1573,10,4,8,11,44,11.733333333333333
1574,10,4,9,11,52,11.866666666666667
1575,10,5,1,8,54,8.9
1576,10,5,2,10,27,10.45
1577,10,5,3,8,5,8.083333333333334
1578,10,5,4,7,27,7.45
1579,10,5,5,9,21,9.35
1580,10,5,6,9,9,9.15
1581,10,5,7,10,10,10.166666666666666
1582,10,5,8,10,17,10.283333333333333
1583,10,5,9,10,29,10.483333333333333
1584,10,6,1,8,52,8.866666666666667
1585,10,6,2,8,51,8.85
1586,10,6,3,6,46,6.766666666666667
1587,10,6,4,7,5,7.083333333333333
1588,10,6,5,8,23,8.383333333333333
1589,10,6,6,6,36,6.6
1590,10,6,7,5,0,5.0
1591,10,6,8,8,33,8.55
1592,10,6,9,7,19,7.316666666666666
1593,10,7,1,5,27,5.45
1594,10,7,2,6,18,6.3
1595,10,7,3,5,31,5.516666666666667
1596,10,7,4,6,42,6.7
1597,10,7,5,5,16,5.266666666666667
1598,10,7,6,5,5,5.083333333333333
1599,10,7,7,8,5,8.083333333333334
1600,10,7,8,6,22,6.366666666666666
1601,10,7,9,6,24,6.4
1602,10,8,1,4,35,4.583333333333333
1603,10,8,2,5,5,5.083333333333333
1604,10,8,3,4,27,4.45
1605,10,8,4,4,31,4.516666666666667
1606,10,8,5,4,32,4.533333333333333
1607,10,8,6,3,47,3.783333333333333
1608,10,8,7,5,29,5.483333333333333
1609,10,8,8,4,54,4.9
1610,10,8,9,5,22,5.366666666666666
1611,10,9,1,4,16,4.266666666666667
1612,10,9,2,4,17,4.283333333333333
1613,10,9,3,4,13,4.216666666666667
1614,10,9,4,3,39,3.65
1615,10,9,5,3,45,3.75
1616,10,9,6,4,39,4.65
1617,10,9,7,4,14,4.233333333333333
1618,10,9,8,4,55,4.916666666666667
1619,10,9,9,4,29,4.483333333333333
1620,10,10,1,4,12,4.2
1621,10,10,2,3,59,3.9833333333333334
1622,10,10,3,4,23,4.383333333333334
1623,10,10,4,3,43,3.716666666666667
1624,10,10,5,5,26,5.433333333333334
1625,10,10,6,4,44,4.733333333333333
1626,10,10,7,4,14,4.233333333333333
1627,10,10,8,3,38,3.6333333333333333
1628,10,10,9,3,57,3.95
1629,10,11,1,5,23,5.383333333333334
1630,10,11,2,4,24,4.4
1631,10,11,3,3,55,3.9166666666666665
1632,10,11,4,3,57,3.95
1633,10,11,5,4,18,4.3
1634,10,11,6,3,36,3.6
1635,10,11,7,4,53,4.883333333333333
1636,10,11,8,4,30,4.5
1637,10,11,9,4,11,4.183333333333334
1638,10,12,1,4,36,4.6
1639,10,12,2,3,48,3.8
1640,10,12,3,5,27,5.45
1641,10,12,4,4,31,4.516666666666667
1642,10,12,5,4,57,4.95
1643,10,12,6,4,38,4.633333333333333
1644,10,12,7,4,17,4.283333333333333
1645,10,12,8,3,55,3.9166666666666665
1646,10,12,9,4,33,4.55
1647,10,13,1,3,57,3.95
1648,10,13,2,4,16,4.266666666666667
1649,10,13,3,3,52,3.8666666666666667
1650,10,13,4,3,40,3.6666666666666665
1651,10,13,5,4,20,4.333333333333333
1652,10,13,6,4,12,4.2
1653,10,13,7,3,47,3.783333333333333
1654,10,13,8,4,6,4.1
1655,10,13,9,4,16,4.266666666666667
1656,10,14,1,4,39,4.65
1657,10,14,2,3,37,3.6166666666666667
1658,10,14,3,3,38,3.6333333333333333
1659,10,14,4,3,57,3.95
1660,10,14,5,4,7,4.116666666666666
1661,10,14,6,4,29,4.483333333333333
1662,10,14,7,4,0,4.0
1663,10,14,8,5,29,5.483333333333333
1664,10,14,9,4,36,4.6
1665,10,15,1,3,42,3.7
1666,10,15,2,4,3,4.05
1667,10,15,3,3,46,3.7666666666666666
1668,10,15,4,4,12,4.2
1669,10,15,5,4,41,4.683333333333334
1670,10,15,6,4,7,4.116666666666666
1671,10,15,7,3,46,3.7666666666666666
1672,10,15,8,3,58,3.966666666666667
1673,10,15,9,3,53,3.8833333333333333
1674,10,16,1,4,41,4.683333333333334
1675,10,16,2,3,45,3.75
1676,10,16,3,4,7,4.116666666666666
1677,10,16,4,3,54,3.9
1678,10,16,5,3,59,3.9833333333333334
1679,10,16,6,4,4,4.066666666666666
1680,10,16,7,4,1,4.016666666666667
1681,10,16,8,4,20,4.333333333333333
1682,10,16,9,4,30,4.5
1683,10,17,1,4,13,4.216666666666667
1684,10,17,2,3,38,3.6333333333333333
1685,10,17,3,4,11,4.183333333333334
1686,10,17,4,4,27,4.45
1687,10,17,5,4,4,4.066666666666666
1688,10,17,6,5,17,5.283333333333333
1689,10,17,7,4,4,4.066666666666666
1690,10,17,8,4,56,4.933333333333334
1691,10,17,9,4,4,4.066666666666666
1692,10,18,1,3,57,3.95
1693,10,18,2,4,43,4.716666666666667
1694,10,18,3,4,6,4.1
1695,10,18,4,3,52,3.8666666666666667
1696,10,18,5,5,53,5.883333333333333
1697,10,18,6,4,36,4.6
1698,10,18,7,4,2,4.033333333333333
1699,10,18,8,3,35,3.5833333333333335
1700,10,18,9,4,2,4.033333333333333
1701,10,19,1,3,45,3.75
1702,10,19,2,4,21,4.35
1703,10,19,3,3,53,3.8833333333333333
1704,10,19,4,3,41,3.6833333333333336
1705,10,19,5,4,22,4.366666666666666
1706,10,19,6,4,19,4.316666666666666
1707,10,19,7,4,8,4.133333333333334
1708,10,19,8,4,4,4.066666666666666
1709,10,19,9,5,13,5.216666666666667
1710,11,1,1,6,25,6.416666666666667
1711,11,1,2,6,38,6.633333333333333
1712,11,1,3,7,14,7.233333333333333
1713,11,1,4,6,57,6.95
1714,11,1,5,6,3,6.05
1715,11,1,6,6,42,6.7
1716,11,1,7,7,15,7.25
1717,11,1,8,6,43,6.716666666666667
1718,11,1,9,5,54,5.9
1719,11,2,1,10,11,10.183333333333334
1720,11,2,2,8,56,8.933333333333334
1721,11,2,3,7,47,7.783333333333333
1722,11,2,4,8,29,8.483333333333333
1723,11,2,5,8,43,8.716666666666667
1724,11,2,6,9,19,9.316666666666666
1725,11,2,7,8,30,8.5
1726,11,2,8,8,48,8.8
1727,11,2,9,9,1,9.016666666666667
1728,11,3,1,9,33,9.55
1729,11,3,2,9,57,9.95
1730,11,3,3,10,40,10.666666666666666
1731,11,3,4,9,53,9.883333333333333
1732,11,3,5,8,34,8.566666666666666
1733,11,3,6,9,5,9.083333333333334
1734,11,3,7,9,46,9.766666666666667
1735,11,3,8,9,30,9.5
1736,11,3,9,10,30,10.5
1737,11,4,1,10,38,10.633333333333333
1738,11,4,2,10,13,10.216666666666667
1739,11,4,3,10,2,10.033333333333333
1740,11,4,4,10,43,10.716666666666667
1741,11,4,5,11,13,11.216666666666667
1742,11,4,6,9,24,9.4
1743,11,4,7,10,20,10.333333333333334
1744,11,4,8,11,6,11.1
1745,11,4,9,9,23,9.383333333333333
1746,11,5,1,7,53,7.883333333333333
1747,11,5,2,9,9,9.15
1748,11,5,3,8,50,8.833333333333334
1749,11,5,4,7,50,7.833333333333333
1750,11,5,5,8,45,8.75
1751,11,5,6,8,2,8.033333333333333
1752,11,5,7,8,8,8.133333333333333
1753,11,5,8,8,34,8.566666666666666
1754,11,5,9,8,35,8.583333333333334
1755,11,6,1,7,28,7.466666666666667
1756,11,6,2,6,51,6.85
1757,11,6,3,6,9,6.15
1758,11,6,4,6,18,6.3
1759,11,6,5,7,42,7.7
1760,11,6,6,7,7,7.116666666666666
1761,11,6,7,8,20,8.333333333333334
1762,11,6,8,7,15,7.25
1763,11,6,9,7,19,7.316666666666666
1764,11,7,1,5,18,5.3
1765,11,7,2,5,5,5.083333333333333
1766,11,7,3,4,2,4.033333333333333
1767,11,7,4,4,4,4.066666666666666
1768,11,7,5,4,4,4.066666666666666
1769,11,7,6,4,22,4.366666666666666
1770,11,7,7,6,15,6.25
1771,11,7,8,5,5,5.083333333333333
1772,11,7,9,6,0,6.0
1773,11,8,1,3,40,3.6666666666666665
1774,11,8,2,4,2,4.033333333333333
1775,11,8,3,3,53,3.8833333333333333
1776,11,8,4,4,6,4.1
1777,11,8,5,3,59,3.9833333333333334
1778,11,8,6,4,17,4.283333333333333
1779,11,8,7,3,33,3.55
1780,11,8,8,3,38,3.6333333333333333
1781,11,8,9,3,45,3.75
1782,11,9,1,3,58,3.966666666666667
1783,11,9,2,3,52,3.8666666666666667
1784,11,9,3,3,38,3.6333333333333333
1785,11,9,4,3,47,3.783333333333333
1786,11,9,5,3,46,3.7666666666666666
1787,11,9,6,4,15,4.25
1788,11,9,7,3,34,3.5666666666666664
1789,11,9,8,3,53,3.8833333333333333
1790,11,9,9,3,37,3.6166666666666667
1791,11,10,1,3,21,3.35
1792,11,10,2,3,36,3.6
1793,11,10,3,3,40,3.6666666666666665
1794,11,10,4,3,26,3.4333333333333336
1795,11,10,5,3,31,3.5166666666666666
1796,11,10,6,3,39,3.65
1797,11,10,7,3,25,3.4166666666666665
1798,11,10,8,3,41,3.6833333333333336
1799,11,10,9,3,38,3.6333333333333333
1800,11,11,1,3,42,3.7
1801,11,11,2,3,28,3.466666666666667
1802,11,11,3,3,31,3.5166666666666666
1803,11,11,4,3,39,3.65
1804,11,11,5,3,33,3.55
1805,11,11,6,3,31,3.5166666666666666
1806,11,11,7,3,40,3.6666666666666665
1807,11,11,8,3,31,3.5166666666666666
1808,11,11,9,3,36,3.6
1809,11,12,1,3,39,3.65
1810,11,12,2,3,46,3.7666666666666666
1811,11,12,3,3,33,3.55
1812,11,12,4,3,31,3.5166666666666666
1813,11,12,5,3,35,3.5833333333333335
1814,11,12,6,3,40,3.6666666666666665
1815,11,12,7,3,31,3.5166666666666666
1816,11,12,8,3,23,3.3833333333333333
1817,11,12,9,3,34,3.5666666666666664
1818,11,13,1,3,40,3.6666666666666665
1819,11,13,2,3,26,3.4333333333333336
1820,11,13,3,3,30,3.5
1821,11,13,4,3,35,3.5833333333333335
1822,11,13,5,3,35,3.5833333333333335
1823,11,13,6,3,36,3.6
1824,11,13,7,3,31,3.5166666666666666
1825,11,13,8,3,37,3.6166666666666667
1826,11,13,9,3,44,3.7333333333333334
1827,11,14,1,3,41,3.6833333333333336
1828,11,14,2,3,42,3.7
1829,11,14,3,3,32,3.533333333333333
1830,11,14,4,3,33,3.55
1831,11,14,5,3,45,3.75
1832,11,14,6,3,33,3.55
1833,11,14,7,3,33,3.55
1834,11,14,8,3,48,3.8
1835,11,14,9,3,31,3.5166666666666666
1836,11,15,1,3,38,3.6333333333333333
1837,11,15,2,3,32,3.533333333333333
1838,11,15,3,3,31,3.5166666666666666
1839,11,15,4,3,46,3.7666666666666666
1840,11,15,5,3,22,3.3666666666666667
1841,11,15,6,3,39,3.65
1842,11,15,7,3,32,3.533333333333333
1843,11,15,8,3,37,3.6166666666666667
1844,11,15,9,3,23,3.3833333333333333
1845,11,16,1,3,38,3.6333333333333333
1846,11,16,2,3,28,3.466666666666667
1847,11,16,3,3,30,3.5
1848,11,16,4,3,39,3.65
1849,11,16,5,3,30,3.5
1850,11,16,6,3,27,3.45
1851,11,16,7,3,29,3.4833333333333334
1852,11,16,8,3,60,4.0
1853,11,16,9,3,26,3.4333333333333336
1854,11,17,1,3,46,3.7666666666666666
1855,11,17,2,3,30,3.5
1856,11,17,3,3,42,3.7
1857,11,17,4,3,34,3.5666666666666664
1858,11,17,5,3,31,3.5166666666666666
1859,11,17,6,3,34,3.5666666666666664
1860,11,17,7,3,36,3.6
1861,11,17,8,3,38,3.6333333333333333
1862,11,17,9,3,32,3.533333333333333
1863,11,18,1,3,34,3.5666666666666664
1864,11,18,2,3,29,3.4833333333333334
1865,11,18,3,3,36,3.6
1866,11,18,4,3,43,3.716666666666667
1867,11,18,5,3,38,3.6333333333333333
1868,11,18,6,3,39,3.65
1869,11,18,7,3,32,3.533333333333333
1870,11,18,8,3,33,3.55
1871,11,18,9,3,42,3.7
1872,11,19,1,3,38,3.6333333333333333
1873,11,19,2,3,32,3.533333333333333
1874,11,19,3,3,43,3.716666666666667
1875,11,19,4,3,36,3.6
1876,11,19,5,3,29,3.4833333333333334
1877,11,19,6,3,21,3.35
1878,11,19,7,3,32,3.533333333333333
1879,11,19,8,3,48,3.8
1880,11,19,9,3,46,3.7666666666666666
1881,12,1,1,5,58,5.966666666666667
1882,12,1,2,5,55,5.916666666666667
1883,12,1,3,6,19,6.316666666666666
1884,12,1,4,6,28,6.466666666666667
1885,12,1,5,6,51,6.85
1886,12,1,6,5,58,5.966666666666667
1887,12,1,7,6,15,6.25
1888,12,1,8,7,59,7.983333333333333
1889,12,1,9,6,19,6.316666666666666
1890,12,2,1,9,25,9.416666666666666
1891,12,2,2,8,48,8.8
1892,12,2,3,7,55,7.916666666666667
1893,12,2,4,9,3,9.05
1894,12,2,5,9,16,9.266666666666667
1895,12,2,6,8,20,8.333333333333334
1896,12,2,7,9,9,9.15
1897,12,2,8,8,32,8.533333333333333
1898,12,2,9,9,7,9.116666666666667
1899,12,3,1,9,46,9.766666666666667
1900,12,3,2,9,49,9.816666666666666
1901,12,3,3,10,51,10.85
1902,12,3,4,9,47,9.783333333333333
1903,12,3,5,10,20,10.333333333333334
1904,12,3,6,10,17,10.283333333333333
1905,12,3,7,8,35,8.583333333333334
1906,12,3,8,10,3,10.05
1907,12,3,9,9,27,9.45
1908,12,4,1,9,33,9.55
1909,12,4,2,10,36,10.6
1910,12,4,3,8,50,8.833333333333334
1911,12,4,4,9,54,9.9
1912,12,4,5,9,52,9.866666666666667
1913,12,4,6,8,46,8.766666666666667
1914,12,4,7,10,36,10.6
1915,12,4,8,9,53,9.883333333333333
1916,12,4,9,9,16,9.266666666666667
1917,12,5,1,10,23,10.383333333333333
1918,12,5,2,9,1,9.016666666666667
1919,12,5,3,9,39,9.65
1920,12,5,4,8,58,8.966666666666667
1921,12,5,5,10,31,10.516666666666667
1922,12,5,6,8,33,8.55
1923,12,5,7,8,10,8.166666666666666
1924,12,5,8,9,11,9.183333333333334
1925,12,5,9,10,10,10.166666666666666
1926,12,6,1,7,54,7.9
1927,12,6,2,6,10,6.166666666666667
1928,12,6,3,7,24,7.4
1929,12,6,4,7,44,7.733333333333333
1930,12,6,5,8,55,8.916666666666666
1931,12,6,6,6,30,6.5
1932,12,6,7,7,6,7.1
1933,12,6,8,7,24,7.4
1934,12,6,9,6,32,6.533333333333333
1935,12,7,1,4,41,4.683333333333334
1936,12,7,2,4,60,5.0
1937,12,7,3,5,47,5.783333333333333
1938,12,7,4,4,1,4.016666666666667
1939,12,7,5,5,33,5.55
1940,12,7,6,4,24,4.4
1941,12,7,7,5,20,5.333333333333333
1942,12,7,8,6,34,6.566666666666666
1943,12,7,9,7,16,7.266666666666667
1944,12,8,1,4,8,4.133333333333334
1945,12,8,2,4,34,4.566666666666666
1946,12,8,3,5,8,5.133333333333334
1947,12,8,4,3,45,3.75
1948,12,8,5,3,50,3.8333333333333335
1949,12,8,6,3,56,3.9333333333333336
1950,12,8,7,3,23,3.3833333333333333
1951,12,8,8,3,44,3.7333333333333334
1952,12,8,9,4,14,4.233333333333333
1953,12,9,1,3,32,3.533333333333333
1954,12,9,2,3,36,3.6
1955,12,9,3,3,25,3.4166666666666665
1956,12,9,4,3,45,3.75
1957,12,9,5,3,43,3.716666666666667
1958,12,9,6,3,44,3.7333333333333334
1959,12,9,7,3,43,3.716666666666667
1960,12,9,8,3,45,3.75
1961,12,9,9,3,33,3.55
1962,12,10,1,3,41,3.6833333333333336
1963,12,10,2,3,40,3.6666666666666665
1964,12,10,3,3,25,3.4166666666666665
1965,12,10,4,3,31,3.5166666666666666
1966,12,10,5,3,31,3.5166666666666666
1967,12,10,6,3,35,3.5833333333333335
1968,12,10,7,3,28,3.466666666666667
1969,12,10,8,3,42,3.7
1970,12,10,9,3,48,3.8
1971,12,11,1,3,38,3.6333333333333333
1972,12,11,2,3,28,3.466666666666667
1973,12,11,3,3,35,3.5833333333333335
1974,12,11,4,3,29,3.4833333333333334
1975,12,11,5,3,36,3.6
1976,12,11,6,3,38,3.6333333333333333
1977,12,11,7,3,28,3.466666666666667
1978,12,11,8,3,31,3.5166666666666666
1979,12,11,9,3,29,3.4833333333333334
1980,12,12,1,3,29,3.4833333333333334
1981,12,12,2,3,27,3.45
1982,12,12,3,3,30,3.5
1983,12,12,4,3,25,3.4166666666666665
1984,12,12,5,3,38,3.6333333333333333
1985,12,12,6,3,40,3.6666666666666665
1986,12,12,7,3,35,3.5833333333333335
1987,12,12,8,3,31,3.5166666666666666
1988,12,12,9,3,19,3.3166666666666664
1989,12,13,1,3,44,3.7333333333333334
1990,12,13,2,3,36,3.6
1991,12,13,3,3,24,3.4
1992,12,13,4,3,35,3.5833333333333335
1993,12,13,5,3,29,3.4833333333333334
1994,12,13,6,3,38,3.6333333333333333
1995,12,13,7,3,30,3.5
1996,12,13,8,3,30,3.5
1997,12,13,9,3,32,3.533333333333333
1998,12,14,1,3,18,3.3
1999,12,14,2,3,35,3.5833333333333335
2000,12,14,3,3,35,3.5833333333333335
2001,12,14,4,3,27,3.45
2002,12,14,5,3,29,3.4833333333333334
2003,12,14,6,3,39,3.65
2004,12,14,7,3,35,3.5833333333333335
2005,12,14,8,3,48,3.8
2006,12,14,9,3,21,3.35
2007,12,15,1,3,33,3.55
2008,12,15,2,3,21,3.35
2009,12,15,3,3,46,3.7666666666666666
2010,12,15,4,3,28,3.466666666666667
2011,12,15,5,3,28,3.466666666666667
2012,12,15,6,3,20,3.3333333333333335
2013,12,15,7,3,25,3.4166666666666665
2014,12,15,8,3,33,3.55
2015,12,15,9,3,34,3.5666666666666664
2016,12,16,1,3,25,3.4166666666666665
2017,12,16,2,3,32,3.533333333333333
2018,12,16,3,3,35,3.5833333333333335
2019,12,16,4,3,23,3.3833333333333333
2020,12,16,5,3,30,3.5
2021,12,16,6,3,34,3.5666666666666664
2022,12,16,7,3,28,3.466666666666667
2023,12,16,8,3,25,3.4166666666666665
2024,12,16,9,3,28,3.466666666666667
2025,12,17,1,3,47,3.783333333333333
2026,12,17,2,3,31,3.5166666666666666
2027,12,17,3,3,36,3.6
2028,12,17,4,3,26,3.4333333333333336
2029,12,17,5,3,37,3.6166666666666667
2030,12,17,6,3,29,3.4833333333333334
2031,12,17,7,3,36,3.6
2032,12,17,8,3,34,3.5666666666666664
2033,12,17,9,3,34,3.5666666666666664
2034,12,18,1,3,28,3.466666666666667
2035,12,18,2,3,42,3.7
2036,12,18,3,3,33,3.55
2037,12,18,4,3,39,3.65
2038,12,18,5,3,40,3.6666666666666665
2039,12,18,6,3,32,3.533333333333333
2040,12,18,7,3,22,3.3666666666666667
2041,12,18,8,3,27,3.45
2042,12,18,9,3,37,3.6166666666666667
2043,12,19,1,3,28,3.466666666666667
2044,12,19,2,3,36,3.6
2045,12,19,3,3,35,3.5833333333333335
2046,12,19,4,3,46,3.7666666666666666
2047,12,19,5,3,28,3.466666666666667
2048,12,19,6,3,30,3.5
2049,12,19,7,3,34,3.5666666666666664
2050,12,19,8,3,42,3.7
2051,12,19,9,3,29,3.4833333333333334
2052,13,1,1,6,28,6.466666666666667
2053,13,1,2,7,17,7.283333333333333
2054,13,1,3,7,2,7.033333333333333
2055,13,1,4,7,15,7.25
2056,13,1,5,6,27,6.45
2057,13,1,6,6,36,6.6
2058,13,1,7,6,17,6.283333333333333
2059,13,1,8,5,55,5.916666666666667
2060,13,1,9,6,53,6.883333333333333
2061,13,2,1,7,57,7.95
2062,13,2,2,9,27,9.45
2063,13,2,3,8,39,8.65
2064,13,2,4,9,27,9.45
2065,13,2,5,9,21,9.35
2066,13,2,6,8,35,8.583333333333334
2067,13,2,7,8,59,8.983333333333333
2068,13,2,8,8,22,8.366666666666667
2069,13,2,9,8,47,8.783333333333333
2070,13,3,1,10,19,10.316666666666666
2071,13,3,2,9,9,9.15
2072,13,3,3,9,25,9.416666666666666
2073,13,3,4,9,33,9.55
2074,13,3,5,9,23,9.383333333333333
2075,13,3,6,9,48,9.8
2076,13,3,7,8,47,8.783333333333333
2077,13,3,8,10,13,10.216666666666667
2078,13,3,9,9,18,9.3
2079,13,4,1,8,18,8.3
2080,13,4,2,9,60,10.0
2081,13,4,3,8,34,8.566666666666666
2082,13,4,4,10,57,10.95
2083,13,4,5,9,54,9.9
2084,13,4,6,9,14,9.233333333333333
2085,13,4,7,8,52,8.866666666666667
2086,13,4,8,10,49,10.816666666666666
2087,13,4,9,9,23,9.383333333333333
2088,13,5,1,6,14,6.233333333333333
2089,13,5,2,10,9,10.15
2090,13,5,3,9,57,9.95
2091,13,5,4,8,7,8.116666666666667
2092,13,5,5,9,40,9.666666666666666
2093,13,5,6,8,13,8.216666666666667
2094,13,5,7,9,17,9.283333333333333
2095,13,5,8,7,19,7.316666666666666
2096,13,5,9,7,34,7.566666666666666
2097,13,6,1,7,12,7.2
2098,13,6,2,6,45,6.75
2099,13,6,3,7,53,7.883333333333333
2100,13,6,4,6,18,6.3
2101,13,6,5,7,57,7.95
2102,13,6,6,4,59,4.983333333333333
2103,13,6,7,6,7,6.116666666666666
2104,13,6,8,8,18,8.3
2105,13,6,9,5,27,5.45
2106,13,7,1,4,59,4.983333333333333
2107,13,7,2,6,3,6.05
2108,13,7,3,4,45,4.75
2109,13,7,4,4,58,4.966666666666667
2110,13,7,5,7,18,7.3
2111,13,7,6,4,26,4.433333333333334
2112,13,7,7,4,15,4.25
2113,13,7,8,6,28,6.466666666666667
2114,13,7,9,5,48,5.8
2115,13,8,1,4,30,4.5
2116,13,8,2,3,38,3.6333333333333333
2117,13,8,3,4,11,4.183333333333334
2118,13,8,4,3,44,3.7333333333333334
2119,13,8,5,3,44,3.7333333333333334
2120,13,8,6,4,8,4.133333333333334
2121,13,8,7,4,19,4.316666666666666
2122,13,8,8,3,32,3.533333333333333
2123,13,8,9,4,52,4.866666666666667
2124,13,9,1,3,38,3.6333333333333333
2125,13,9,2,3,39,3.65
2126,13,9,3,3,40,3.6666666666666665
2127,13,9,4,3,27,3.45
2128,13,9,5,3,48,3.8
2129,13,9,6,3,39,3.65
2130,13,9,7,3,49,3.8166666666666664
2131,13,9,8,3,34,3.5666666666666664
2132,13,9,9,3,41,3.6833333333333336
2133,13,10,1,3,35,3.5833333333333335
2134,13,10,2,3,22,3.3666666666666667
2135,13,10,3,3,32,3.533333333333333
2136,13,10,4,3,37,3.6166666666666667
2137,13,10,5,3,24,3.4
2138,13,10,6,3,45,3.75
2139,13,10,7,3,32,3.533333333333333
2140,13,10,8,3,34,3.5666666666666664
2141,13,10,9,3,28,3.466666666666667
2142,13,11,1,3,43,3.716666666666667
2143,13,11,2,3,24,3.4
2144,13,11,3,3,26,3.4333333333333336
2145,13,11,4,3,30,3.5
2146,13,11,5,3,29,3.4833333333333334
2147,13,11,6,3,26,3.4333333333333336
2148,13,11,7,3,35,3.5833333333333335
2149,13,11,8,3,37,3.6166666666666667
2150,13,11,9,3,27,3.45
2151,13,12,1,3,35,3.5833333333333335
2152,13,12,2,3,21,3.35
2153,13,12,3,3,24,3.4
2154,13,12,4,3,26,3.4333333333333336
2155,13,12,5,3,42,3.7
2156,13,12,6,3,48,3.8
2157,13,12,7,3,43,3.716666666666667
2158,13,12,8,3,29,3.4833333333333334
2159,13,12,9,3,26,3.4333333333333336
2160,13,13,1,3,31,3.5166666666666666
2161,13,13,2,3,27,3.45
2162,13,13,3,3,44,3.7333333333333334
2163,13,13,4,3,25,3.4166666666666665
2164,13,13,5,3,41,3.6833333333333336
2165,13,13,6,3,34,3.5666666666666664
2166,13,13,7,3,32,3.533333333333333
