,ORDER_ID,PRODUCT_ID,PAYMENT_METHOD,TOTAL_VALUE,CREATED_AT,STORE_TO_USER_DISTANCE,OBSF_USER_ID,OBSF_STORE_TYPE
7216,35415453,2090059523,cc,28678.65,2019-04-16 18:56:18+00:00,15647.0,490,1
7217,35408003,2090059530,cc,35035.35,2019-04-16 12:00:09+00:00,6619.0,1506,1
7218,35400518,2090059535,cc,68833.0,2019-04-15 19:07:08+00:00,3466.0,3305,23
7219,35416329,2090059537,cc,27098.75,2019-04-16 19:27:01+00:00,3165.0,3879,1
7220,35413104,2090059537,cc,29756.85,2019-04-16 16:29:19+00:00,3585.0,2775,1
7221,35398626,2090059551,cc,80605.0,2019-04-15 17:26:18+00:00,4390.0,8159,1
7222,35420469,2090059555,cc,40193.0,2019-04-16 21:56:31+00:00,4719.0,1767,1
7223,35397930,2090059555,cc,99038.0,2019-04-15 16:42:11+00:00,2056.0,3554,1
7224,35416370,2090059563,cc,27089.55,2019-04-16 19:28:29+00:00,3499.0,1984,1
7225,35414126,2090059566,cc,16099.34,2019-04-16 17:38:25+00:00,2763.0,3281,1
7226,35406741,2090059567,cc,23880.0,2019-04-16 00:46:49+00:00,1894.0,5531,1
7227,35399604,2090059568,cc,17066.75,2019-04-15 18:24:50+00:00,2444.0,3148,1
7228,35395246,2090059568,cc,15903.0,2019-04-15 13:58:20+00:00,7371.0,5335,1
7229,35397964,2090059568,cc,5927.46,2019-04-15 16:44:17+00:00,1149.0,2110,1
7230,35416694,2090059569,cash,45297.0,2019-04-16 19:38:38+00:00,3171.0,7981,1
7231,35393148,2090059569,cc,23837.0,2019-04-15 12:21:27+00:00,3426.0,4637,1
7232,35413982,2090059569,cc,28542.85,2019-04-16 17:30:08+00:00,5856.0,1072,1
7233,35405889,2090059570,cc,24126.48,2019-04-15 22:30:21+00:00,6328.0,6700,1
7234,35408262,2090059570,cc,8958.8,2019-04-16 12:19:27+00:00,1688.0,195,1
7235,35419262,2090059570,cc,95643.0,2019-04-16 20:59:48+00:00,1614.0,5917,1
7236,35397758,2090059570,cc,51201.0,2019-04-15 16:30:30+00:00,1688.0,195,1
7237,35399506,2090059577,cc,28225.58,2019-04-15 18:20:53+00:00,5953.0,3052,1
7238,35400794,2090059577,cc,45518.0,2019-04-15 19:16:57+00:00,2902.0,145,1
7239,35398104,2090059579,cc,45251.0,2019-04-15 16:52:19+00:00,4179.0,13267,1
7240,35411326,2090059583,cc,43208.0,2019-04-16 14:30:29+00:00,7032.0,93,1
7241,35414550,2090059584,cc,37334.65,2019-04-16 18:06:53+00:00,4473.0,5886,1
7242,35408374,2090059586,cc,9748.35,2019-04-16 12:25:14+00:00,3713.0,59,1
7243,35411326,2090059586,cc,43208.0,2019-04-16 14:30:29+00:00,7032.0,93,1
7244,35396694,2090059586,cc,13993.35,2019-04-15 15:23:54+00:00,823.0,14186,1
7245,35400026,2090059588,cc,11609.8,2019-04-15 18:46:17+00:00,7194.0,7903,1
7246,35415453,2090059597,cc,28678.65,2019-04-16 18:56:18+00:00,15647.0,490,1
7247,35417537,2090059604,cc,91682.0,2019-04-16 20:02:44+00:00,3371.0,1036,1
7248,35407282,2090059607,cc,42086.2,2019-04-16 09:50:42+00:00,2599.0,896,1
7249,35399875,2090059622,cash,6717.3,2019-04-15 18:38:22+00:00,3211.0,977,1
7250,35416512,2090059632,cc,47928.44,2019-04-16 19:32:58+00:00,2644.0,7260,1
7251,35413926,2090059632,cc,32651.0,2019-04-16 17:27:04+00:00,3219.0,4705,1
7252,35414235,2090059637,cc,121338.0,2019-04-16 17:47:28+00:00,4169.0,956,1
7253,35392563,2090059655,cc,66893.0,2019-04-15 11:23:47+00:00,1798.0,1219,1
7254,35394013,2090059655,cc,52921.1,2019-04-15 13:02:37+00:00,3037.0,9031,1
7255,35394559,2090059655,cc,81581.0,2019-04-15 13:27:54+00:00,5151.0,1930,1
7256,35397304,2090059659,cc,26455.55,2019-04-15 16:02:06+00:00,1034.0,3845,1
7257,35415144,2090059660,cc,29391.5,2019-04-16 18:41:23+00:00,4908.0,3074,1
7258,35394013,2090059660,cc,52921.1,2019-04-15 13:02:37+00:00,3037.0,9031,1
7259,35407035,2090059660,cc,18828.75,2019-04-16 08:40:38+00:00,3083.0,917,1
7260,35407316,2090059661,cc,18989.6,2019-04-16 09:59:15+00:00,5231.0,3707,1
7261,35407035,2090059662,cc,18828.75,2019-04-16 08:40:38+00:00,3083.0,917,1
7262,35401911,2090059663,cc,6147.85,2019-04-15 19:54:41+00:00,4086.0,12998,1
7263,35393881,2090059665,cc,49766.0,2019-04-15 12:55:16+00:00,1703.0,1145,1
7264,35405889,2090059665,cc,24126.48,2019-04-15 22:30:21+00:00,6328.0,6700,1
7265,35393881,2090059666,cc,49766.0,2019-04-15 12:55:16+00:00,1703.0,1145,1
7266,35392283,2090059666,cc,66701.0,2019-04-15 10:32:28+00:00,2001.0,578,1
7267,35401911,2090059666,cc,6147.85,2019-04-15 19:54:41+00:00,4086.0,12998,1
7268,35395658,2090059667,cc,65885.0,2019-04-15 14:21:27+00:00,5243.0,6376,1
7269,35399607,2090059667,cc,51382.0,2019-04-15 18:24:53+00:00,2572.0,5898,1
7270,35401322,2090059667,cc,23021.25,2019-04-15 19:34:23+00:00,2804.0,793,1
7271,35407072,2090059667,cc,25922.5,2019-04-16 08:52:21+00:00,4895.0,11142,1
7272,35414447,2090059667,cash,11302.2,2019-04-16 18:00:25+00:00,3700.0,57259409,1
7273,35407834,2090059675,cc,6466.61,2019-04-16 11:38:34+00:00,2218.0,15469,1
7274,35397728,2090059676,cc,7042.35,2019-04-15 16:28:32+00:00,5226.0,4150,1
7275,35395522,2090059688,cash,0.0,2019-04-15 14:13:24+00:00,6653.0,25995,1
7276,35400638,2090059693,cc,3994.25,2019-04-15 19:11:45+00:00,101.0,2844,1
7277,35397013,2090059696,cc,15090.05,2019-04-15 15:42:05+00:00,4100.0,1765,1
7278,35407063,2090059696,cc,30354.95,2019-04-16 08:48:59+00:00,4070.0,4509,1
7279,35412817,2090059696,cash,0.0,2019-04-16 16:08:40+00:00,3323.0,8142,1
7280,35399607,2090059699,cc,51382.0,2019-04-15 18:24:53+00:00,2572.0,5898,1
7281,35410269,2090059702,cc,7941.4,2019-04-16 13:43:02+00:00,2160.0,5580,1
7282,35412028,2090059703,cc,144469.0,2019-04-16 15:10:15+00:00,1516.0,1318,1
7283,35391896,2090059706,cash,12058.75,2019-04-15 08:18:18+00:00,3922.0,2283,1
7284,35409103,2090059707,cc,31709.1,2019-04-16 12:57:44+00:00,6502.0,4971,1
7285,35393009,2090059710,cash,2999.05,2019-04-15 12:11:51+00:00,6124.0,2584,1
7286,35408028,2090059710,cc,57422.0,2019-04-16 12:02:28+00:00,1672.0,420,1
7287,35406987,2090059715,cc,19652.85,2019-04-16 08:23:11+00:00,4352.0,5823,1
7288,35407688,2090059715,cc,30882.8,2019-04-16 11:18:09+00:00,3811.0,1015,1
7289,35393360,2090059716,cc,45364.0,2019-04-15 12:32:32+00:00,6908.0,5524871,1
7290,35396272,2090059716,cc,35721.14,2019-04-15 14:56:59+00:00,4215.0,4165,1
7291,35416244,2090059716,cc,28580.48,2019-04-16 19:24:16+00:00,3772.0,19158,1
7292,35418895,2090059716,cc,2342.05,2019-04-16 20:46:37+00:00,4144.0,9080,1
7293,35400026,2090059716,cc,11609.8,2019-04-15 18:46:17+00:00,7194.0,7903,1
7294,35405464,2090059716,cash,58161.0,2019-04-15 22:05:07+00:00,5347.0,2889,1
7295,35397623,2090059716,cc,20489.5,2019-04-15 16:22:13+00:00,5780.0,3840,1
7296,35405464,2090059717,cash,58161.0,2019-04-15 22:05:07+00:00,5347.0,2889,1
7297,35407404,2090059726,cc,132500.0,2019-04-16 10:17:10+00:00,1575.0,264,1
7298,35397831,2090059726,cc,15258.6,2019-04-15 16:35:31+00:00,4521.0,2041,1
7299,35414126,2090059735,cc,16099.34,2019-04-16 17:38:25+00:00,2763.0,3281,1
7300,35415253,2090059742,cc,19668.85,2019-04-16 18:47:10+00:00,3232.0,57,1
7301,35408154,2090059742,cc,34090.37,2019-04-16 12:11:46+00:00,1594.0,866,1
7302,35414695,2090059742,cc,11152.9,2019-04-16 18:16:32+00:00,1572.0,1368,1
7303,35408154,2090059743,cc,34090.37,2019-04-16 12:11:46+00:00,1594.0,866,1
7304,35401933,2090059748,cc,39926.37,2019-04-15 19:55:17+00:00,3677.0,435,1
7305,35397435,2090059775,cc,3020.85,2019-04-15 16:11:12+00:00,3252.0,468,1
7306,35415453,2090059776,cc,28678.65,2019-04-16 18:56:18+00:00,15647.0,490,1
7307,35408003,2090059776,cc,35035.35,2019-04-16 12:00:09+00:00,6619.0,1506,1
7308,35421873,2090059779,cc,42720.0,2019-04-17 05:36:38+00:00,1656.0,1130,1
7309,35405606,2090059779,cc,6307.35,2019-04-15 22:12:13+00:00,5939.0,6065,1
7310,35421873,2090059806,cc,42720.0,2019-04-17 05:36:38+00:00,1656.0,1130,1
7311,35417537,2090059807,cc,91682.0,2019-04-16 20:02:44+00:00,3371.0,1036,1
7312,35397552,2090059817,cc,31095.33,2019-04-15 16:18:13+00:00,2783.0,4528,1
7313,35414896,2090059838,cc,32572.2,2019-04-16 18:27:31+00:00,5229.0,12112,1
7314,35400577,2090059838,cc,44465.0,2019-04-15 19:09:32+00:00,2289.0,7090,1
7315,35407290,2090059838,cc,22054.2,2019-04-16 09:52:40+00:00,4410.0,243,1
7316,35417823,2090059838,cc,125880.0,2019-04-16 20:10:42+00:00,4323.0,1655,1
7317,35414896,2090059839,cc,32572.2,2019-04-16 18:27:31+00:00,5229.0,12112,1
7318,35401256,2090059839,cc,5448.3,2019-04-15 19:32:24+00:00,2445.0,12455,1
7319,35407290,2090059839,cc,22054.2,2019-04-16 09:52:40+00:00,4410.0,243,1
7320,35397435,2090059840,cc,3020.85,2019-04-15 16:11:12+00:00,3252.0,468,1
7321,35393698,2090059842,cc,47765.0,2019-04-15 12:47:46+00:00,1929.0,347,1
7322,35411320,2090059850,cc,33713.8,2019-04-16 14:30:14+00:00,2767.0,774,1
7323,35399355,2090059852,cc,34419.3,2019-04-15 18:13:02+00:00,4392.0,2453,1
7324,35392035,2090059856,cc,39557.2,2019-04-15 09:16:07+00:00,4786.0,57224392,1
7325,35408003,2090059856,cc,35035.35,2019-04-16 12:00:09+00:00,6619.0,1506,1
7326,35414981,2090059858,cc,50124.0,2019-04-16 18:33:05+00:00,3848.0,54230465,1
7327,35407608,2090059858,cc,23833.43,2019-04-16 11:03:49+00:00,3655.0,4004,1
7328,35408433,2090059858,cc,16892.2,2019-04-16 12:29:11+00:00,2915.0,12849,1
7329,35417823,2090059858,cc,125880.0,2019-04-16 20:10:42+00:00,4323.0,1655,1
7330,35414235,2090059858,cc,121338.0,2019-04-16 17:47:28+00:00,4169.0,956,1
7331,35414745,2090059858,cc,16548.68,2019-04-16 18:20:09+00:00,7022.0,6232,1
7332,35399901,2090059860,cc,61609.0,2019-04-15 18:39:23+00:00,1688.0,2574,1
7333,35398529,2090059863,cc,79538.0,2019-04-15 17:19:07+00:00,1328.0,9124,1
7334,35411858,2090059870,cc,18015.35,2019-04-16 14:59:14+00:00,5000.0,5637,1
7335,35417823,2090059877,cc,125880.0,2019-04-16 20:10:42+00:00,4323.0,1655,1
7336,35399855,2090059884,cc,42216.3,2019-04-15 18:37:34+00:00,2667.0,4,1
7337,35409138,2090059887,cc,9223.3,2019-04-16 12:59:08+00:00,4352.0,7550,1
7338,35415752,2090059888,cc,39357.6,2019-04-16 19:08:49+00:00,3778.0,5553813,1
7339,35399214,2090059888,cash,10655.25,2019-04-15 18:04:52+00:00,3234.0,15064,1
7340,35401933,2090059888,cc,39926.37,2019-04-15 19:55:17+00:00,3677.0,435,1
7341,35411114,2090059888,cc,27349.35,2019-04-16 14:19:27+00:00,3785.0,101,1
7342,35417930,2090059890,cc,41307.0,2019-04-16 20:14:06+00:00,3540.0,16433,1
7343,35396175,2090059891,cash,14178.15,2019-04-15 14:50:35+00:00,8206.0,4200,1
7344,35401933,2090059891,cc,39926.37,2019-04-15 19:55:17+00:00,3677.0,435,1
7345,35414745,2090059891,cc,16548.68,2019-04-16 18:20:09+00:00,7022.0,6232,1
7346,35395666,2090059893,cc,14111.85,2019-04-15 14:21:48+00:00,3539.0,2542,1
7347,35416035,2090059895,cc,24815.35,2019-04-16 19:17:22+00:00,2337.0,16243,1
7348,35412025,2090059903,cc,42034.0,2019-04-16 15:10:11+00:00,3840.0,6294,1
7349,35415500,2090059907,cc,14595.9,2019-04-16 18:58:13+00:00,3548.0,5992,1
7350,35392186,2090059910,cc,24938.9,2019-04-15 10:07:50+00:00,1762.0,2839,1
7351,35395407,2090059911,cc,30075.25,2019-04-15 14:08:03+00:00,3110.0,5021053,1
7352,35414037,2090059912,cc,11403.0,2019-04-16 17:33:26+00:00,5936.0,2452,1
7353,35414126,2090059913,cc,16099.34,2019-04-16 17:38:25+00:00,2763.0,3281,1
7354,35414398,2090059913,cash,60724.0,2019-04-16 17:57:39+00:00,5539.0,1958,1
7355,35400204,2090059914,cc,18524.1,2019-04-15 18:53:48+00:00,4349.0,1478,1
7356,35409372,2090059920,cc,74154.0,2019-04-16 13:08:13+00:00,3342.0,2760,1
7357,35414037,2090059920,cc,11403.0,2019-04-16 17:33:26+00:00,5936.0,2452,1
7358,35398488,2090059920,cc,11449.2,2019-04-15 17:16:18+00:00,3652.0,3123,1
7359,35398488,2090059921,cc,11449.2,2019-04-15 17:16:18+00:00,3652.0,3123,1
7360,35412149,2090059963,cc,36883.35,2019-04-16 15:19:06+00:00,1184.0,1565,1
7361,35400455,2090059986,cash,19015.85,2019-04-15 19:04:46+00:00,3836.0,3289,1
7362,35405606,2090059986,cc,6307.35,2019-04-15 22:12:13+00:00,5939.0,6065,1
7363,35397435,2090059995,cc,3020.85,2019-04-15 16:11:12+00:00,3252.0,468,1
7364,35398626,2090059997,cc,80605.0,2019-04-15 17:26:18+00:00,4390.0,8159,1
7365,35399875,2090059998,cash,6717.3,2019-04-15 18:38:22+00:00,3211.0,977,1
7366,35403420,2090059998,cc,24047.18,2019-04-15 20:45:09+00:00,3075.0,128,1
7367,35407101,2090060000,cc,26012.7,2019-04-16 09:01:28+00:00,2710.0,3588,1
7368,35420469,2090060000,cc,40193.0,2019-04-16 21:56:31+00:00,4719.0,1767,1
7369,35412080,2090060000,cc,12194.85,2019-04-16 15:13:56+00:00,2329.0,794,1
7370,35397171,2090060000,cc,46813.0,2019-04-15 15:53:20+00:00,2963.0,4035,1
7371,35392283,2090060007,cc,66701.0,2019-04-15 10:32:28+00:00,2001.0,578,1
7372,35398488,2090060007,cc,11449.2,2019-04-15 17:16:18+00:00,3652.0,3123,1
7373,35401760,2090060007,cc,43425.0,2019-04-15 19:49:14+00:00,5603.0,7990,1
7374,35420469,2090060007,cc,40193.0,2019-04-16 21:56:31+00:00,4719.0,1767,1
7375,35400567,2090060008,cash,1720.05,2019-04-15 19:09:14+00:00,6223.0,1860,1
7376,35407635,2090060008,cc,7889.0,2019-04-16 11:10:46+00:00,5551.0,7780,1
7377,35408973,2090060008,cc,8221.75,2019-04-16 12:52:38+00:00,2130.0,15388,1
7378,35398104,2090060008,cc,45251.0,2019-04-15 16:52:19+00:00,4179.0,13267,1
7379,35398804,2090060009,cc,38767.05,2019-04-15 17:38:46+00:00,5271.0,609,1
7380,35409372,2090060009,cc,74154.0,2019-04-16 13:08:13+00:00,3342.0,2760,1
7381,35392393,2090060010,cc,14914.9,2019-04-15 10:58:36+00:00,5494.0,4684,1
7382,35414501,2090060010,cash,44242.0,2019-04-16 18:03:51+00:00,6229.0,869,1
7383,35395658,2090060014,cc,65885.0,2019-04-15 14:21:27+00:00,5243.0,6376,1
7384,35418719,2090060014,cash,0.0,2019-04-16 20:40:55+00:00,18628.0,8757,1
7385,35400097,2090060014,cc,18735.15,2019-04-15 18:49:14+00:00,1249.0,8461,1
7386,35392283,2090060017,cc,66701.0,2019-04-15 10:32:28+00:00,2001.0,578,1
7387,35409372,2090060017,cc,74154.0,2019-04-16 13:08:13+00:00,3342.0,2760,1
7388,35411026,2090060017,cc,17780.7,2019-04-16 14:14:47+00:00,2432.0,6809,1
7389,35398488,2090060017,cc,11449.2,2019-04-15 17:16:18+00:00,3652.0,3123,1
7390,35406966,2090060019,cc,65598.0,2019-04-16 08:09:42+00:00,2992.0,2840,1
7391,35393309,2090060020,cc,7096.67,2019-04-15 12:30:10+00:00,3573.0,5074,1
7392,35406966,2090060020,cc,65598.0,2019-04-16 08:09:42+00:00,2992.0,2840,1
7393,35392283,2090060022,cc,66701.0,2019-04-15 10:32:28+00:00,2001.0,578,1
7394,35398804,2090060022,cc,38767.05,2019-04-15 17:38:46+00:00,5271.0,609,1
7395,35401377,2090060022,cc,30597.4,2019-04-15 19:36:09+00:00,531.0,60,1
7396,35406966,2090060023,cc,65598.0,2019-04-16 08:09:42+00:00,2992.0,2840,1
7397,35392156,2090060025,cash,0.0,2019-04-15 09:56:05+00:00,6751.0,2742,1
7398,35392090,2090060025,cash,42318.0,2019-04-15 09:34:10+00:00,2191.0,5634,1
7399,35417823,2090060025,cc,125880.0,2019-04-16 20:10:42+00:00,4323.0,1655,1
7400,35392283,2090060025,cc,66701.0,2019-04-15 10:32:28+00:00,2001.0,578,1
7401,35401079,2090060027,cc,14038.9,2019-04-15 19:25:46+00:00,2316.0,829,1
7402,35406946,2090060027,cc,10441.75,2019-04-16 07:59:23+00:00,2071.0,1385,1
7403,35401079,2090060028,cc,14038.9,2019-04-15 19:25:46+00:00,2316.0,829,1
7404,35416512,2090060029,cc,47928.44,2019-04-16 19:32:58+00:00,2644.0,7260,1
7405,35413104,2090060029,cc,29756.85,2019-04-16 16:29:19+00:00,3585.0,2775,1
7406,35413320,2090060051,cc,10293.7,2019-04-16 16:44:11+00:00,4894.0,4197,1
7407,35401933,2090060069,cc,39926.37,2019-04-15 19:55:17+00:00,3677.0,435,1
7408,35409140,2090060074,cc,40213.15,2019-04-16 12:59:14+00:00,4370.0,25486,1
7409,35394013,2090060109,cc,52921.1,2019-04-15 13:02:37+00:00,3037.0,9031,1
7410,35407866,2090060118,cc,42545.0,2019-04-16 11:41:14+00:00,1947.0,1726,1
7411,35407866,2090060119,cc,42545.0,2019-04-16 11:41:14+00:00,1947.0,1726,1
7412,35393698,2090060122,cc,47765.0,2019-04-15 12:47:46+00:00,1929.0,347,1
7413,35393817,2090060130,cc,29374.06,2019-04-15 12:52:49+00:00,2819.0,14189,1
7414,35393817,2090060132,cc,29374.06,2019-04-15 12:52:49+00:00,2819.0,14189,1
7415,35410219,2090060142,cc,6475.35,2019-04-16 13:41:18+00:00,1410.0,3025,1
7416,35394559,2090060152,cc,81581.0,2019-04-15 13:27:54+00:00,5151.0,1930,1
7417,35419262,2090060161,cc,95643.0,2019-04-16 20:59:48+00:00,1614.0,5917,1
7418,35394559,2090060166,cc,81581.0,2019-04-15 13:27:54+00:00,5151.0,1930,1
7419,35392896,2090060195,cc,27307.7,2019-04-15 12:01:50+00:00,3561.0,1551,1
7420,35404961,2090060198,cc,8540.8,2019-04-15 21:39:46+00:00,4087.0,2671,1
7421,35410878,2090060198,cc,21922.9,2019-04-16 14:08:16+00:00,3954.0,5842,1
7422,35392432,2090060223,cash,25967.55,2019-04-15 11:03:35+00:00,5817.0,10845,1
7423,35398771,2090060223,cc,19730.55,2019-04-15 17:36:36+00:00,3370.0,1543,1
7424,35399185,2090060223,cash,291.4,2019-04-15 18:03:20+00:00,2001.0,2667,1
7425,35399506,2090060223,cc,28225.58,2019-04-15 18:20:53+00:00,5953.0,3052,1
7426,35401377,2090060223,cc,30597.4,2019-04-15 19:36:09+00:00,531.0,60,1
7427,35400040,2090060223,cc,19419.75,2019-04-15 18:46:59+00:00,5646.0,1046,1
7428,35407076,2090060223,cc,25616.85,2019-04-16 08:53:16+00:00,8549.0,12747,1
7429,35398233,2090060223,cash,2363.4,2019-04-15 16:59:34+00:00,1399.0,7691,1
7430,35414171,2090060223,cash,3778.8,2019-04-16 17:41:59+00:00,5227.0,5957,1
7431,35414550,2090060223,cc,37334.65,2019-04-16 18:06:53+00:00,4473.0,5886,1
7432,35414627,2090060223,cash,429.8,2019-04-16 18:12:11+00:00,2413.0,1023,1
7433,35398295,2090060226,cash,0.0,2019-04-15 17:03:33+00:00,4122.0,770,1
7434,35400040,2090060229,cc,19419.75,2019-04-15 18:46:59+00:00,5646.0,1046,1
7435,35400040,2090060230,cc,19419.75,2019-04-15 18:46:59+00:00,5646.0,1046,1
7436,35399692,2090060230,cc,9337.3,2019-04-15 18:30:44+00:00,10706.0,6784,1
7437,35411439,2090060272,cc,14812.35,2019-04-16 14:35:50+00:00,3069.0,10916,1
7438,35414956,2090060276,cash,2790.5,2019-04-16 18:31:40+00:00,2153.0,5271,1
7439,35411439,2090060276,cc,14812.35,2019-04-16 14:35:50+00:00,3069.0,10916,1
7440,35414501,2090060278,cash,44242.0,2019-04-16 18:03:51+00:00,6229.0,869,1
7441,35408101,2090060280,cc,26660.15,2019-04-16 12:07:54+00:00,1762.0,2839,1
7442,35400465,2090060284,cash,35806.95,2019-04-15 19:05:00+00:00,2687.0,6783,1
7443,35398104,2090060284,cc,45251.0,2019-04-15 16:52:19+00:00,4179.0,13267,1
7444,35392966,2090060353,cc,24246.85,2019-04-15 12:08:30+00:00,2337.0,11066,1
7445,35399602,2090060374,cc,10971.4,2019-04-15 18:24:46+00:00,2018.0,4108,1
7446,35417242,2090060389,cc,21784.73,2019-04-16 19:54:16+00:00,6245.0,136,1
7447,35414501,2090060416,cash,44242.0,2019-04-16 18:03:51+00:00,6229.0,869,1
7448,35397105,2090060417,cash,2324.2,2019-04-15 15:48:27+00:00,4672.0,1394,1
7449,35409515,2090060418,cc,40118.0,2019-04-16 13:13:26+00:00,5126.0,1881,1
7450,35406497,2090060516,cash,0.0,2019-04-15 23:28:02+00:00,3940.0,20104,1
7451,35403837,2090060565,cash,5980.95,2019-04-15 21:01:22+00:00,6698.0,3856,1
7452,35392090,2090060583,cash,42318.0,2019-04-15 09:34:10+00:00,2191.0,5634,1
7453,35411623,2090060583,cc,32641.05,2019-04-16 14:46:58+00:00,5050.0,787,1
7454,35414934,2090060585,cc,17668.7,2019-04-16 18:29:58+00:00,5271.0,609,1
7455,35417537,2090060585,cc,91682.0,2019-04-16 20:02:44+00:00,3371.0,1036,1
7456,35407415,2090060585,cc,19874.15,2019-04-16 10:18:10+00:00,2043.0,5824776,1
7457,35411026,2090060585,cc,17780.7,2019-04-16 14:14:47+00:00,2432.0,6809,1
7458,35398220,2090060585,cc,30501.0,2019-04-15 16:59:10+00:00,4182.0,3115,1
7459,35397298,2090060585,cc,12356.74,2019-04-15 16:01:50+00:00,2825.0,7989,1
7460,35406663,2090060604,cash,1645.45,2019-04-16 00:06:09+00:00,7031.0,2481,1
7461,35401032,2090060636,cc,12320.7,2019-04-15 19:24:14+00:00,3867.0,5703,1
7462,35393360,2090060636,cc,45364.0,2019-04-15 12:32:32+00:00,6908.0,5524871,1
7463,35393148,2090060643,cc,23837.0,2019-04-15 12:21:27+00:00,3426.0,4637,1
7464,35393148,2090060645,cc,23837.0,2019-04-15 12:21:27+00:00,3426.0,4637,1
7465,35393360,2090060645,cc,45364.0,2019-04-15 12:32:32+00:00,6908.0,5524871,1
7466,35414583,2090060645,cc,0.0,2019-04-16 18:09:03+00:00,4410.0,4164,1
7467,35413816,2090060657,cc,8801.95,2019-04-16 17:20:41+00:00,4584.0,6323,1
7468,35409372,2090060666,cc,74154.0,2019-04-16 13:08:13+00:00,3342.0,2760,1
7469,35411326,2090060666,cc,43208.0,2019-04-16 14:30:29+00:00,7032.0,93,1
7470,35402955,2090060669,cc,7120.85,2019-04-15 20:28:58+00:00,6034.0,1695,1
7471,35411320,2090060669,cc,33713.8,2019-04-16 14:30:14+00:00,2767.0,774,1
7472,35400005,2090060679,cc,45901.5,2019-04-15 18:45:21+00:00,4949.0,1950,1
7473,35416676,2090060681,cc,16338.13,2019-04-16 19:37:40+00:00,2554.0,3740,1
7474,35399875,2090060684,cash,6717.3,2019-04-15 18:38:22+00:00,3211.0,977,1
7475,35405464,2090060684,cash,58161.0,2019-04-15 22:05:07+00:00,5347.0,2889,1
7476,35392283,2090060688,cc,66701.0,2019-04-15 10:32:28+00:00,2001.0,578,1
7477,35400794,2090060688,cc,45518.0,2019-04-15 19:16:57+00:00,2902.0,145,1
7478,35401615,2090060688,cc,50579.0,2019-04-15 19:44:00+00:00,3688.0,5498,1
7479,35413239,2090060728,cc,18782.75,2019-04-16 16:38:20+00:00,5492.0,3117,1
7480,35401389,2090060731,cc,31475.05,2019-04-15 19:36:46+00:00,3819.0,2224,1
7481,35412537,2090060731,cash,5972.4,2019-04-16 15:47:45+00:00,3915.0,4417,1
7482,35418916,2090060739,cash,3417.9,2019-04-16 20:47:21+00:00,3180.0,15809,1
7483,35414526,2090060739,cc,13379.2,2019-04-16 18:05:34+00:00,5780.0,3840,1
7484,35400794,2090060746,cc,45518.0,2019-04-15 19:16:57+00:00,2902.0,145,1
7485,35414934,2090060747,cc,17668.7,2019-04-16 18:29:58+00:00,5271.0,609,1
7486,35400518,2090060750,cc,68833.0,2019-04-15 19:07:08+00:00,3466.0,3305,23
7487,35395407,2090060757,cc,30075.25,2019-04-15 14:08:03+00:00,3110.0,5021053,1
7488,35395666,2090054348,cc,14111.85,2019-04-15 14:21:48+00:00,3539.0,2542,1
7489,35404596,2090054349,cc,10796.3,2019-04-15 21:24:00+00:00,1654.0,285,1
7490,35400794,2090060760,cc,45518.0,2019-04-15 19:16:57+00:00,2902.0,145,1
7491,35412816,2090060802,cc,26486.78,2019-04-16 16:08:38+00:00,1553.0,6960,1
7492,35394013,2090060806,cc,52921.1,2019-04-15 13:02:37+00:00,3037.0,9031,1
7493,35400455,2090060806,cash,19015.85,2019-04-15 19:04:46+00:00,3836.0,3289,1
7494,35413104,2090060806,cc,29756.85,2019-04-16 16:29:19+00:00,3585.0,2775,1
7495,35393722,2090060817,cc,133011.6,2019-04-15 12:48:29+00:00,1798.0,1794,1
7496,35405298,2090060817,cash,2239.5,2019-04-15 21:55:16+00:00,3838.0,2659,1
7497,35394247,2090060819,cc,33532.8,2019-04-15 13:14:08+00:00,4147.0,6395,1
7498,35415214,2090060820,cc,10200.1,2019-04-16 18:45:02+00:00,1654.0,285,1
7499,35415954,2090060820,cc,13102.8,2019-04-16 19:15:15+00:00,1228.0,10698,1
7500,35411235,2090060837,cash,0.0,2019-04-16 14:25:51+00:00,17634.0,2125,1
7501,35398488,2090060838,cc,11449.2,2019-04-15 17:16:18+00:00,3652.0,3123,1
7502,35417823,2090060852,cc,125880.0,2019-04-16 20:10:42+00:00,4323.0,1655,1
7503,35395471,2090060866,cc,15292.3,2019-04-15 14:11:12+00:00,3028.0,1698,1
7504,35415838,2090060886,cash,0.0,2019-04-16 19:11:38+00:00,18628.0,674,1
7505,35392224,2090060893,cc,31635.45,2019-04-15 10:21:06+00:00,5382.0,13816,1
7506,35393881,2090060913,cc,49766.0,2019-04-15 12:55:16+00:00,1703.0,1145,1
7507,35399602,2090060913,cc,10971.4,2019-04-15 18:24:46+00:00,2018.0,4108,1
7508,35414501,2090060913,cash,44242.0,2019-04-16 18:03:51+00:00,6229.0,869,1
7509,35393557,2090060922,cash,3052.35,2019-04-15 12:42:34+00:00,2289.0,921,1
7510,35400097,2090060922,cc,18735.15,2019-04-15 18:49:14+00:00,1249.0,8461,1
7511,35408154,2090060922,cc,34090.37,2019-04-16 12:11:46+00:00,1594.0,866,1
7512,35397679,2090060924,cash,6222.3,2019-04-15 16:25:47+00:00,1494.0,466,1
